LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
hwasun_infra	206	 giban_not_benefited 	0.04	100	10	1.25	1.0745	0	0	0
hwasun_infra	207	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	208	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	209	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	210	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	211	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	212	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	214	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	215	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	216	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	217	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	218	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	219	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	220	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	221	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	222	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	223	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	224	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	225	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	226	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	227	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	228	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	230	 giban_not_benefited 	0.09	200	22.2222	1.6667	1.1502	0	0	0
hwasun_infra	231	 giban_not_benefited 	0.06	140	15	1.4	1.1116	0	0	0
hwasun_infra	233	 giban_not_benefited 	0.1	220	25	1.5714	1.1602	0	0	0
hwasun_infra	239	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	241	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	246	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	247	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	248	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
