LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
naju_pibok	258	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	259	 cls_9 	0.06	140	15	1.4	1.1116	0	0	0
naju_pibok	260	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	261	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	262	 cls_9 	0.16	240	19.7518	1.5	1.1099	0.01	1	6.25
naju_pibok	264	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	265	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	266	 cls_9 	0.04	120	10.6982	1.5	1.1353	0	0	0
naju_pibok	267	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	268	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	269	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	270	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	271	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	272	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	273	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	275	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	276	 cls_9 	0.05	100	8.4931	1	1.0359	0	0	0
naju_pibok	277	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	278	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	279	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	280	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	281	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	282	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	283	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	284	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	286	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	287	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	290	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	291	 cls_9 	1.11	860	45.9657	1.9545	1.1532	0.57	2	51.3514
naju_pibok	294	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	295	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	297	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	298	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	299	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	300	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	301	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	302	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	303	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	304	 cls_9 	0.05	160	14.6011	1.6	1.1872	0	0	0
naju_pibok	305	 cls_9 	0.13	360	31.66	2.25	1.2552	0	0	0
naju_pibok	307	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	308	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	309	 cls_9 	0.03	100	8.4359	1.25	1.1287	0	0	0
naju_pibok	310	 cls_9 	0.05	120	12	1.2	1.0946	0	0	0
naju_pibok	311	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	312	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	316	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	317	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	318	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	319	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	320	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	321	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	322	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	324	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	325	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	326	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	327	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	330	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	331	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	332	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	333	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	336	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	337	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	338	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	339	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	340	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	341	 cls_9 	0.01	40	5	1	1	0	0	0
